,name,films,tv_shows,short_films,allies,enemies,park_attractions,films_count,tv_shows_count,short_films_count,park_attractions_count,enemies_count,allies_count
4092,Maurice,,['Marsupilami (TV series)'],,,,,0,1,0,0,0,0
4093,Mrs. Cow,,,,,,,0,0,0,0,0,0
4094,Peter Maza,,['Gargoyles'],,,,,0,1,0,0,0,0
4095,Charles McKendrick,['The Parent Trap'],,,,,,1,0,0,0,0,0
4096,Sharon McKendrick,"['The Parent Trap', 'The Parent Trap II', 'The Parent Trap III', 'The Parent Trap IV: Hawaiian Honeymoon']",,,,,,4,0,0,0,0,0
4097,Meap,['Phineas and Ferb the Movie: Across the 2nd Dimension'],['Phineas and Ferb'],,,,,1,1,0,0,0,0
4098,Mechanicles,,['Aladdin (TV series)'],,,,,0,1,0,0,0,0
4099,Merc,['Aladdin and the King of Thieves'],['Aladdin (TV series)'],,,,,1,1,0,0,0,0
4100,Alexandra and Cassandra Mergancer,,['Quack Pack'],,,,,0,1,0,0,0,0
4101,Merpeople,"['The Little Mermaid', 'The Little Mermaid II: Return to the Sea', ""The Little Mermaid: Ariel's Beginning"", 'Splash', 'Splash, Too', 'Peter Pan (film)', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', 'Descendants 2', 'The Thirteenth Year', 'Dumbo (2019 film)', 'Onward']","['The Little Mermaid (TV series)', 'Adventures of the Gummi Bears', 'Aladdin (TV series)', 'American Dragon: Jake Long', 'Once Upon a Time', 'Sofia the First', 'Gravity Falls', 'Penn Zero: Part-Time Hero', 'Star vs. the Forces of Evil', 'Tangled: The Series', 'Pickle and Peanut', 'Elena of Avalor', 'DuckTales (2017 series)', 'Pair of Kings']",['King Neptune'],,,,11,14,1,0,0,0
4102,Messua,['The Jungle Book 2'],,,,,,1,0,0,0,0,0
4103,Milori's Snowy Owl,['Secret of the Wings'],,,,,,1,0,0,0,0,0
4104,Mindy,,['Phineas and Ferb'],,,,,0,1,0,0,0,0
4105,Mirandos,,['Miles from Tomorrowland'],,,,,0,1,0,0,0,0
4106,Miss Baker,,['Miles from Tomorrowland'],,,,,0,1,0,0,0,0
4107,Miss Bunny,['Bambi (film)'],"['Raw Toonage', 'House of Mouse', 'A Poem Is...']",,,,,1,3,0,0,0,0
4108,Madame Canardist,,['Tangled: The Series'],,,,,0,1,0,0,0,0
4109,Madame Zarkov,,,,,,"['Adventurers Club', 'Big Thunder Mountain Railroad']",0,0,0,2,0,0
4110,Madison,['Bridge to Terabithia'],,,,,,1,0,0,0,0,0
4111,Malibu,,['Gargoyles'],,,,,0,1,0,0,0,0
4112,Mangani,,['The Legend of Tarzan'],,,,,0,1,0,0,0,0
4113,Marina,"['The Pixie Hollow Games', 'The Pirate Fairy']",,,,,,2,0,0,0,0,0
4114,Mariner,,,,,,['The Haunted Mansion'],0,0,0,1,0,0
4115,Martian Mastermind,,"['Mars and Beyond', 'Mickey Mouse (TV series)']",,,,,0,2,0,0,0,0
4116,Martin and Brigette Murphy,,"[""Milo Murphy's Law""]",,,,,0,1,0,0,0,0
4117,Martin Ridgeway,['Snowball Express'],,,,,,1,0,0,0,0,0
4118,Mary Darling,"['Peter Pan (film)', 'Tinker Bell (film)', 'Peter Pan & Wendy']",['Once Upon a Time'],,,,,3,1,0,0,0,0
4119,Maw Pete,"['Mickey, Donald, Goofy: The Three Musketeers']","['Mickey Mouse Clubhouse', 'Mickey and the Roadster Racers']",,,,,1,2,0,0,0,0
4120,Sir Maxwell,,['Sofia the First'],,,,,0,1,0,0,0,0
4121,Xander McCormick,,"[""BUNK'D""]",,,,,0,1,0,0,0,0
4122,Downy McDuck,,"['DuckTales', 'DuckTales (2017 series)']",,,,,0,2,0,0,0,0
4123,Judge McKible,['Beverly Hills Chihuahua 2'],,,,,,1,0,0,0,0,0
4124,The Meerkat Angel,,['Timon and Pumbaa'],,,,,0,1,0,0,0,0
4125,Luis Mendoza,,,,,,,0,0,0,0,0,0
4126,Merlin's sugar bowl,['The Sword in the Stone'],,,,,,1,0,0,0,0,0
4127,Mermaids of Whitecap Bay,['Pirates of the Caribbean: On Stranger Tides'],,,,,"['Pirates of the Caribbean (ride)', 'The Legend of Captain Jack Sparrow', 'Pirates of the Caribbean: Battle for the Sunken Treasure']",1,0,0,3,0,0
4128,Milo,,['Sofia the First'],,,,,0,1,0,0,0,0
4129,Mimi,"[""Stanley's Dinosaur Round-Up""]",['Stanley (TV series)'],,,,,1,1,0,0,0,0
4130,Minnie's Scooter,,['Mickey Mouse (TV series)'],,,,,0,1,0,0,0,0
4131,Macy Misa,,['Jonas L.A.'],,,,,0,1,0,0,0,0
4132,Miss Kitty,['The Great Mouse Detective'],,,,,,1,0,0,0,0,0
4133,Mae Thompson,"['Honey, I Shrunk the Kids']",,,,,,1,0,0,0,0,0
4134,Major Joe Mason,['Princess Protection Program'],,,,,,1,0,0,0,0,0
4135,Malachite and Fig,,['Sofia the First'],,,,,0,1,0,0,0,0
4136,Malevola De Vil,,['101 Dalmatians: The Series'],,,,,0,1,0,0,0,0
4137,Gosalyn Mallard,,"['Darkwing Duck', 'Raw Toonage', 'Bonkers', 'DuckTales (2017 series)']",,,,,0,4,0,0,0,0
4138,Man,"['Bambi (film)', 'Bambi II']",,,,,,2,0,0,0,0,0
4139,Maria,,['Penn Zero: Part-Time Hero'],,,,,0,1,0,0,0,0
4140,Mark Jennings,['Tex'],,,,,,1,0,0,0,0,0
4141,Jacob Marley,['A Christmas Carol'],,,,,,1,0,0,0,0,0
4142,Carter Mason,['Princess Protection Program'],,,,,,1,0,0,0,0,0
4143,Matai Vasa,['Moana (film)'],,,,,,1,0,0,0,0,0
4144,May Belle Aarons,['Bridge to Terabithia'],,,,,,1,0,0,0,0,0
4145,Maya Hart,,['Girl Meets World'],,,,,0,1,0,0,0,0
4146,McBreen,,['American Dragon: Jake Long'],,,,,0,1,0,0,0,0
4147,McFreaks (characters),,['Randy Cunningham: 9th Grade Ninja'],,,,,0,1,0,0,0,0
4148,Grace Meacham,"[""Pete's Dragon (2016 film)""]",,,,,,1,0,0,0,0,0
4149,Meatlings,,['Phineas and Ferb'],,,,,0,1,0,0,0,0
4150,Meg and Peg,,['Sofia the First'],,,,,0,1,0,0,0,0
4151,Mimi-Siku Cromwell,['Jungle 2 Jungle'],,,,,,1,0,0,0,0,0
4152,Mirage,,['Aladdin (TV series)'],,,,,0,1,0,0,0,0
4153,Miranda,,['W.I.T.C.H. (TV series)'],,,,,0,1,0,0,0,0
4154,Misty the Wonderful Witch,,['Jake and the Never Land Pirates'],,,,,0,1,0,0,0,0
4155,MacFroogle,,,['The Ballad of Nessie'],,,,0,0,1,0,0,0
4156,Mackenzie,,"['Mackenzie Falls', 'Sonny with a Chance']",,,,,0,2,0,0,0,0
4157,Magee,,"['Prep & Landing', 'Operation: Secret Santa', 'Prep & Landing: Naughty vs. Nice']",,,,,0,3,0,0,0,0
4158,Major Threat,,['Wander Over Yonder'],,,,,0,1,0,0,0,0
4159,Makini,,['The Lion Guard'],,,,,0,1,0,0,0,0
4160,General Malaise,,['Dog With a Blog'],,,,,0,1,0,0,0,0
4161,Mantacorn,,['Sofia the First'],,,,,0,1,0,0,0,0
4162,Mare of the Mist,,['Sofia the First'],,,,,0,1,0,0,0,0
4163,Marian Locks,,['Goldie & Bear'],,,,,0,1,0,0,0,0
4164,Mariposa Diaz,,['Star vs. the Forces of Evil'],,,,,0,1,0,0,0,0
4165,Richard Martinez,,"['Cory in the House', 'Hannah Montana']",,,,,0,2,0,0,0,0
4166,Marva Kulp Jr,['The Parent Trap (1998 film)'],,,,,,1,0,0,0,0,0
4167,Masked Tophat,,,,,,,0,0,0,0,0,0
4168,Max Edlstien,,['Dog With a Blog'],,,,,0,1,0,0,0,0
4169,Mayan.jpg,,['Gargoyles'],,,,,0,1,0,0,0,0
4170,Mbuni,,['The Lion Guard'],,,,,0,1,0,0,0,0
4171,McCoy the Bear,,['Jungle Cubs'],,,,,0,1,0,0,0,0
4172,Kate McCrae,['The Black Hole'],,,,,,1,0,0,0,0,0
4173,Titus McDuck,,['DuckTales (2017 series)'],,,,,0,1,0,0,0,0
4174,Mr. Marcus McStuffins,,['Doc McStuffins'],,,,,0,1,0,0,0,0
4175,Megan,"[""Max Keeble's Big Move""]",,,,,,1,0,0,0,0,0
4176,Megan Douglas,,['Future-Worm!'],,,,,0,1,0,0,0,0
4177,Mego,,['Kim Possible'],,,,,0,1,0,0,0,0
4178,Meiying,,['Stitch & Ai'],,,,,0,1,0,0,0,0
4179,Mermando,,['Gravity Falls'],,,,,0,1,0,0,0,0
4180,Merwin and Dean,,['Lilo & Stitch: The Series'],,,,,0,1,0,0,0,0
4181,Mia (Sofia the First),['Sofia the First: Once Upon a Princess'],['Sofia the First'],,,,,1,1,0,0,0,0
4182,Mia Thermopolis,"['The Princess Diaries', 'The Princess Diaries 2: Royal Engagement']",,,,,,2,0,0,0,0,0
4183,Michael,,"[""It's a Small World: The Animated Series""]",,,,"[""Walt Disney's Enchanted Tiki Room"", 'The Enchanted Tiki Room: Under New Management']",0,1,0,2,0,0
4184,Laura Calvin Miller,"['The Santa Clause', 'The Santa Clause 2', 'The Santa Clause 3: The Escape Clause']",,,,,,3,0,0,0,0,0
4185,Mindy Parker,['Bolt (film)'],,,,,,1,0,0,0,0,0
4186,Mini-Max,,['Big Hero 6: The Series'],,,,,0,1,0,0,0,0
4187,Minotaur,['Hercules (film)'],['Hercules (TV series)'],,,,,1,1,0,0,0,0
4188,The Minstrel,"['Sleeping Beauty', 'Disney Princess Enchanted Tales: Follow Your Dreams']",,,,,,2,0,0,0,0,0
4189,Miss Atlantis,['Dumbo (2019 film)'],,,,,,1,0,0,0,0,0
4190,The Mad Doctor,,['Have a Laugh!'],"['The Mad Doctor', 'Tummy Trouble']",,,,0,1,2,0,0,0
4191,Mrs. Madigan,,['The Suite Life of Zack & Cody'],,,,,0,1,0,0,0,0
4192,Maggie the Cat,,['Gargoyles'],,,,,0,1,0,0,0,0
4193,Makoki,"['Nikki, Wild Dog of the North']",,,,,,1,0,0,0,0,0
4194,Malsinger,,['Adventures of the Gummi Bears'],,,,,0,1,0,0,0,0
4195,Mandy,,['Sofia the First'],,,,,0,1,0,0,0,0
4196,Marcie,['G-Force'],,,,,,1,0,0,0,0,0
4197,Margo,,['Brandy & Mr. Whiskers'],,,,,0,1,0,0,0,0
4198,Marie Stahlbaum,['The Nutcracker and the Four Realms'],,,,,,1,0,0,0,0,0
4199,Marla,,['Sofia the First'],,,,,0,1,0,0,0,0
4200,Abby Martin,,['K.C. Undercover'],,,,,0,1,0,0,0,0
4201,Mary,['The BFG'],,,,,,1,0,0,0,0,0
4202,Prince Marzel,,['Elena of Avalor'],,,,,0,1,0,0,0,0
4203,Master of Ceremonies,['Melody Time'],,,,,,1,0,0,0,0,0
4204,Madam Anna Matronic,,['Darkwing Duck'],,,,,0,1,0,0,0,0
4205,Max Hare,,"['Mickey Mouse Club', 'Mickey Mouse Works', 'House of Mouse', 'Mickey Mouse (TV series)']","['The Tortoise and the Hare', 'Toby Tortoise Returns', ""Mickey's Polo Team""]",,,,0,4,3,0,0,0
4206,Maxwell,,['Gargoyles'],,,,,0,1,0,0,0,0
4207,Elisa Maza,,['Gargoyles'],,,,,0,1,0,0,0,0
4208,Captain Pothole McDuck,,['DuckTales'],,,,,0,1,0,0,0,0
4209,Tate McGucket,,['Gravity Falls'],,,,,0,1,0,0,0,0
4210,Launchpad McQuack,['DuckTales the Movie: Treasure of the Lost Lamp'],"['DuckTales', 'Darkwing Duck', 'Raw Toonage', 'DuckTales (2017 series)']",,,,"['The Disney Afternoon Live!: Plane Crazy', ""Mickey's Starland Show"", 'Fantasmic!', 'Disney Dreams!']",1,4,0,4,0,0
4211,Meenaa,,"['Mira, Royal Detective']",,,,,0,1,0,0,0,0
4212,Mega,,['The Proud Family'],,,,,0,1,0,0,0,0
4213,Megahertz,,['Mighty Med'],,,,,0,1,0,0,0,0
4214,Mel,,['Timon & Pumbaa'],,,,,0,1,0,0,0,0
4215,Aunt Melinda,,,,,,,0,0,0,0,0,0
4216,Mena,['Bambi II'],,,,,,1,0,0,0,0,0
4217,Mighty Joe Young,['Mighty Joe Young'],,,,,,1,0,0,0,0,0
4218,Lord Milori,"['Secret of the Wings', 'The Pirate Fairy']",,,,,,2,0,0,0,0,0
4219,Miss Holly,,"['Prep & Landing', 'Prep & Landing: Operation: Secret Santa', 'Prep & Landing: Naughty vs. Nice']",,,,,0,3,0,0,0,0
4220,Mitch,,['Phineas and Ferb'],,,,,0,1,0,0,0,0
4221,Lysander Floovox,,['Miles from Tomorrowland'],,,,,0,1,0,0,0,0
4222,Ma Tembo,,['The Lion Guard'],,,,,0,1,0,0,0,0
4223,M.E.R.C.,,['Miles from Tomorrowland'],,,,,0,1,0,0,0,0
4224,Magic Brooms,"['Fantasia', 'Fantasia 2000', 'Who Framed Roger Rabbit', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'Tangled', ""The Sorcerer's Apprentice (film)""]","['Darkwing Duck', 'Bonkers', 'House of Mouse', 'Once Upon a Time', 'Descendants: Wicked World']",,,,"[""Mickey's PhilharMagic"", 'Fantasmic!', 'Remember... Dreams Come True']",6,5,0,3,0,0
4225,Bex Mack Quinn,,['Andi Mack'],,,,,0,1,0,0,0,0
4226,Maestro D'Elfman,,,,,,['Mystic Manor'],0,0,0,1,0,0
4227,Lyria,"['Tinker Bell and the Lost Treasure', 'The Pirate Fairy']",['Pixie Hollow Games'],,,,,2,1,0,0,0,0
4228,"Mad Dog McGraw, Billy the Goat, and Three-fingered Jackelope",,['Timon & Pumbaa'],,,,,0,1,0,0,0,0
4229,Magician's Hat,,['Goof Troop'],,,,,0,1,0,0,0,0
4230,Magma,,['Aladdin (TV series)'],,,,,0,1,0,0,0,0
4231,Makucha's Leap,,['The Lion Guard'],,,,,0,1,0,0,0,0
4232,Maleficent,"['Sleeping Beauty', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains"", 'Once Upon a Halloween', 'Maleficent (film)', 'Descendants', 'Descendants 2', 'Descendants 3', 'Maleficent: Mistress of Evil']","['Walt Disney anthology series', 'The Little Mermaid (TV series)', 'Timon & Pumbaa', 'House of Mouse', 'Once Upon a Time', 'Once Upon a Time in Wonderland']",,,,"['Sleeping Beauty Castle', 'Le Château de la Belle au Bois Dormant', 'Fantasmic!', 'Dream Along With Mickey', 'Main Street Electrical Parade', 'Cinderella Castle Mystery Tour', 'Sorcerers of the Magic Kingdom', ""Mickey's Boo-to-You Halloween Parade"", 'Midship Detective Agency', 'Festival of Fantasy Parade', 'World of Color', 'Hocus Pocus Villain Spelltacular', 'Disney Dreams!', 'Happily Ever After (fireworks show)']",9,6,0,14,0,0
4233,Officer Malone,['The Santa Clause'],,,,,,1,0,0,0,0,0
4234,Mamanu,,['Sofia the First'],,,,,0,1,0,0,0,0
4235,Marimonda,,['Elena of Avalor'],,,,,0,1,0,0,0,0
4236,Matteo Silva,,"[""Bunk'd""]",,,,,0,1,0,0,0,0
4237,Maui,['Moana (film)'],,['Gone Fishing'],,,['Summer Blast'],1,0,1,1,0,0
4238,Johnny McBride,,['The Proud Family'],,,,,0,1,0,0,0,0
4239,Douglas McDuck,,,,,,,0,0,0,0,0,0
4240,Hortense McDuck,,"['DuckTales (2017 series)', 'Legend of the Three Caballeros']",['No Hunting'],,,,0,2,1,0,0,0
4241,Old Man McGucket,,['Gravity Falls'],,,,,0,1,0,0,0,0
4242,Mr. Medulla,['Sky High'],,,,,,1,0,0,0,0,0
4243,Megavolt,,"['Darkwing Duck', 'DuckTales (2017 series)']",,,,,0,2,0,0,0,0
4244,Melody,['The Little Mermaid II: Return to the Sea'],,,,,,1,0,0,0,0,0
4245,Mikku and Chikku,,"['Mira, Royal Detective']",,,,,0,1,0,0,0,0
4246,Miss Eglantine Price,['Bedknobs and Broomsticks'],,,,,,1,0,0,0,0,0
4247,Michael MacBride,"[""Darby O'Gill and the Little People""]",,,,,,1,0,0,0,0,0
4248,Madeline,,['Jessie (TV series)'],,,,,0,1,0,0,0,0
4249,Magic Mirror,"['Snow White and the Seven Dwarfs', ""Mickey's House of Villains"", ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'Descendants', 'Ralph Breaks the Internet']","['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time', 'Descendants: Wicked World']",,,,"[""Snow White's Scary Adventures"", 'Fantasmic!', 'Cinderella Castle Mystery Tour', 'World of Color']",5,4,0,4,0,0
4250,Major Synapse,,['Darkwing Duck'],,,,,0,1,0,0,0,0
4251,Makuu,"['The Lion Guard: Return of the Roar', 'The Rise of Scar']",['The Lion Guard'],,,,,2,1,0,0,0,0
4252,Mabaya,,['The Legend of Tarzan'],,,,,0,1,0,0,0,0
4253,Mal,"['Descendants', 'Descendants 2', 'Descendants 3', 'Descendants: The Royal Wedding']",['Descendants: Wicked World'],['Under the Sea: A Descendants Story'],,,,4,1,1,0,0,0
4254,Andi Mack,,['Andi Mack'],,,,,0,1,0,0,0,0
4255,Abis Mal,['The Return of Jafar'],['Aladdin (TV series)'],,,,,1,1,0,0,0,0
4256,Mason Makoola,,['Pair of Kings'],['Save the Island (page does not exist)'],,,,0,1,1,0,0,0
4257,Maliga,,['Elena of Avalor'],,,,,0,1,0,0,0,0
4258,Malsquando,,['Dave the Barbarian'],,,,,0,1,0,0,0,0
4259,Manners,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
4260,Mama Bear,,['Goldie & Bear'],,,,,0,1,0,0,0,0
4261,Manny,,,,,,,0,0,0,0,0,0
4262,Manny the Uncanny,,,,,,,0,0,0,0,0,0
4263,Manotaurs,,['Gravity Falls'],,,,,0,1,0,0,0,0
4264,Marci,"[""Stanley's Dinosaur Round-Up""]",['Stanley (TV series)'],,,,,1,1,0,0,0,0
4265,Manuel,['Beverly Hills Chihuahua'],,,,,,1,0,0,0,0,0
4266,Marshmallow,"['Frozen', 'Moana (film)', 'Frozen II']","['Once Upon a Time', 'Frozen: Northern Lights']",['Frozen Fever'],,,['Frozen Ever After'],3,2,1,1,0,0
4267,Marina Del Rey,"[""The Little Mermaid: Ariel's Beginning""]",,,,,,1,0,0,0,0,0
4268,Mart Mattin,,['Star Wars Rebels'],,,,,0,1,0,0,0,0
4269,Princess Marisa,,['Elena of Avalor'],,,,,0,1,0,0,0,0
4270,Maru,['Planes: Fire & Rescue'],,,,,,1,0,0,0,0,0
4271,Mark Beaks,,['DuckTales (2017 series)'],,,,,0,1,0,0,0,0
4272,Maximus,"['Tangled', 'Wreck-It Ralph', 'Big Hero 6', 'Tangled: Before Ever After']",['Tangled: The Series'],['Tangled Ever After'],,,"['Festival of Fantasy Parade', ""Mickey's Storybook Express"", 'Garden of the Twelve Friends']",4,1,1,3,0,0
4273,Marsupilami,,"['Raw Toonage', 'Marsupilami (TV series)', 'Bonkers']",,,,,0,3,0,0,0,0
4274,Martha,,['Sonny with a Chance'],,,,,0,1,0,0,0,0
4275,Patti Mayonnaise,"[""Doug's 1st Movie""]","[""Disney's Doug""]",,,,,1,1,0,0,0,0
4276,Casey McDonald,,['Life with Derek (page does not exist)'],,,,,0,1,0,0,0,0
4277,Auggie Matthews,,['Girl Meets World'],,,,,0,1,0,0,0,0
4278,Max,['Flight of the Navigator'],,,,,,1,0,0,0,0,0
4279,Ripcord McQuack,,"['DuckTales', 'Darkwing Duck']",,,,,0,2,0,0,0,0
4280,Tisha McStuffins,,['Doc McStuffins'],,,,,0,1,0,0,0,0
4281,Mayor Roariani,,['Henry Hugglemonster'],,,,,0,1,0,0,0,0
4282,Joe Magee,,['TaleSpin'],,,,,0,1,0,0,0,0
4283,Meeko,"['Pocahontas (film)', 'Pocahontas ll: Journey to a New World', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'Once Upon a Halloween', 'Ralph Breaks the Internet', 'More To Explore (page does not exist)']",['House of Mouse'],,,,"['Pocahontas and her Forest Friends', 'Fantasmic!', 'The Magic of Disney Animation', 'Jubilation!', 'World of Color', 'Sorcerers of the Magic Kingdom', ""It's a Small World"", 'Light Magic', 'Parade of the Stars']",6,1,0,9,0,0
4284,Maggie McKendrick,"['The Parent Trap', 'The Parent Trap II', 'The Parent Trap III']",,,,,,3,0,0,0,0,0
4285,Mactavish,,,['John Henry'],,,,0,0,1,0,0,0
4286,Melvin,['Chicken Little'],,,,,,1,0,0,0,0,0
4287,Rumble McSkirmish,,['Gravity Falls'],,,,,0,1,0,0,0,0
4288,The Mice,['G-Force'],,,,,,1,0,0,0,0,0
4289,Magica's Shadow,,"['DuckTales', 'DuckTales (2017 series)']",,,,,0,2,0,0,0,0
4290,Megan Evers,['The Haunted Mansion (2003 film)'],,,,,,1,0,0,0,0,0
4291,Micro Ducks,,['DuckTales'],,,,,0,1,0,0,0,0
4292,Melty,['Leroy & Stitch'],"['Lilo & Stitch: The Series', 'Stitch!']",,,,,1,2,0,0,0,0
4293,Magus,,['Gargoyles'],,,,,0,1,0,0,0,0
4294,"Migs, Luna, and Skylar",['Elena and the Secret of Avalor'],['Elena of Avalor'],,,,,1,1,0,0,0,0
4295,Maid Marian,['The Story of Robin Hood and His Merrie Men'],,,,,,1,0,0,0,0,0
4296,Professor Mendoza,,['Elena of Avalor'],,,,,0,1,0,0,0,0
4297,Amy Miller,['A Mom for Christmas'],,,,,,1,0,0,0,0,0
4298,Mervikings,,['The Little Mermaid (TV series)'],,,,,0,1,0,0,0,0
4299,Abby Mallard,['Chicken Little (film)'],,,,,,1,0,0,0,0,0
4300,Milo,,['Fish Hooks'],,,,,0,1,0,0,0,0
4301,Mama Heffalump,,['The New Adventures of Winnie the Pooh'],,,,,0,1,0,0,0,0
4302,Microphone Mike,"[""Mickey's House of Villains""]",['House of Mouse'],,,,,1,1,0,0,0,0
4303,Mini Maui,['Moana'],,['Gone Fishing'],,,,1,0,1,0,0,0
4304,Midge,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
4305,Manhattan Clan,,['Gargoyles'],,,,,0,1,0,0,0,0
4306,Miss Olin,['Hocus Pocus'],,,,,,1,0,0,0,0,0
4307,Mary Ann,['Alice in Wonderland'],,,,,,1,0,0,0,0,0
4308,Milk Bandit,,"[""Sheriff Callie's Wild West""]",,,,,0,1,0,0,0,0
4309,Miss Thespis,,['Hercules (TV series)'],,,,,0,1,0,0,0,0
4310,Claire Miller,,['Lizzie McGuire'],,,,,0,1,0,0,0,0
4311,Mary Margaret,,,,,,,0,0,0,0,0,0
4312,Mr Molay,,,,,,,0,0,0,0,0,0
4313,Mayor Lionheart,['Zootopia'],,,,,,1,0,0,0,0,0
4314,Miss Taylor,"[""Pete's Dragon""]",,,,,,1,0,0,0,0,0
4315,Mayor Turkey Lurkey,['Chicken Little'],,,,,,1,0,0,0,0,0
4316,Mitch Evers,"['The Parent Trap', 'The Parent Trap II', 'The Parent Trap III']",,,,,,3,0,0,0,0,0
4317,Susie McGuider,,['Quack Pack'],,,,,0,1,0,0,0,0
4318,Birdie McQuack,,['DuckTales'],,,,,0,1,0,0,0,0
4319,Lightning McQueen,"['Cars', 'Cars 2', 'Cars 3', 'Planes: Fire & Rescue', 'Finding Dory', 'Toy Story 3', 'Coco', 'Ralph Breaks the Internet']","['Cars Toons', 'Pixar Popcorn', 'Cars: The Series']","['Mater and the Ghostlight', ""Miss Fritter's Racing Skoool""]",,,"['Radiator Springs Racers', 'Lights, Motors, Action! Extreme Stunt Show', 'Cars Race Rally', 'Paint the Night Parade', ""Lightning McQueen's Racing Academy""]",8,3,2,5,0,0
4320,Medusa,,"['Hercules (TV series)', 'Once Upon a Time']",,,,,0,2,0,0,0,0
4321,Ram Mehta,,['Aaron Stone'],,,,,0,1,0,0,0,0
4322,Melinda,['Fantasia'],,,,,,1,0,0,0,0,0
4323,Menlo,,['Recess'],,,,,0,1,0,0,0,0
4324,Ian Mercer,"[""Pirates of the Caribbean: Dead Man's Chest"", ""Pirates of the Caribbean: At World's End""]",,,,,,2,0,0,0,0,0
4325,King Midas,,['Hercules (TV series)'],,,,,0,1,0,0,0,0
4326,Maleficent's Goons,"['Sleeping Beauty', 'Who Framed Roger Rabbit', ""Mickey's House of Villains"", 'Once Upon a Halloween', 'Ralph Breaks the Internet']","['House of Mouse', 'The Wonderful World of Mickey Mouse']",,,,"['Sleeping Beauty Castle Walkthrough', 'Cinderella Castle Mystery Tour', ""One Man's Dream II: The Magic Lives On!"", 'Sorcerers of the Magic Kingdom']",5,2,0,4,0,0
